Position,Track Name,Artist,Streams,URL,Date
39,Wishing Well,Juice WRLD,472568,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,11/30/2020
40,Heather,Conan Gray,469973,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,11/30/2020
41,Come & Go (with Marshmello),Juice WRLD,464255,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,11/30/2020
42,Tyler Herro,Jack Harlow,461078,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,11/30/2020
43,ROCKSTAR (feat. Roddy Ricch),DaBaby,453630,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,11/30/2020
44,Dynamite,BTS,446719,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,11/30/2020
45,BOOKER T,Bad Bunny,443811,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,11/30/2020
46,SO DONE,The Kid LAROI,442371,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,11/30/2020
47,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,435147,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,11/30/2020
48,Angels Like You,Miley Cyrus,429300,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,11/30/2020
49,TE DESEO LO MEJOR,Bad Bunny,427368,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,11/30/2020
50,you broke me first,Tate McRae,423404,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,11/30/2020
1,DÁKITI,Bad Bunny,1180552,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,12/1/2020
2,All I Want for Christmas Is You,Mariah Carey,1116590,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/1/2020
3,Rockin' Around The Christmas Tree,Brenda Lee,1028142,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,12/1/2020
4,positions,Ariana Grande,995756,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,12/1/2020
5,34+35,Ariana Grande,967045,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,12/1/2020
6,Jingle Bell Rock,Bobby Helms,950968,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,12/1/2020
7,It's the Most Wonderful Time of the Year,Andy Williams,906506,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,12/1/2020
8,Santa Tell Me,Ariana Grande,897259,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,12/1/2020
9,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,886128,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,12/1/2020
10,Last Christmas,Wham!,878806,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/1/2020
11,Body,Megan Thee Stallion,853691,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,12/1/2020
12,Therefore I Am,Billie Eilish,851905,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,12/1/2020
13,It's Beginning to Look a Lot like Christmas,Michael Bublé,839922,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/1/2020
14,Mood (feat. iann dior),24kGoldn,837557,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,12/1/2020
15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,760315,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,12/1/2020
16,HOLIDAY,Lil Nas X,702722,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,12/1/2020
17,Underneath the Tree,Kelly Clarkson,688845,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,12/1/2020
18,LA NOCHE DE ANOCHE,Bad Bunny,648289,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,12/1/2020
19,Blinding Lights,The Weeknd,641698,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,12/1/2020
20,Laugh Now Cry Later (feat. Lil Durk),Drake,627018,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,12/1/2020
21,WAP (feat. Megan Thee Stallion),Cardi B,624938,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,12/1/2020
22,What You Know Bout Love,Pop Smoke,623130,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,12/1/2020
23,pov,Ariana Grande,618038,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,12/1/2020
24,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,609766,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,12/1/2020
25,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,581080,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,12/1/2020
26,Prisoner (feat. Dua Lipa),Miley Cyrus,576952,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,12/1/2020
27,Sleigh Ride,The Ronettes,571851,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,12/1/2020
28,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,570840,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,12/1/2020
29,A Holly Jolly Christmas - Single Version,Burl Ives,563937,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,12/1/2020
30,Feliz Navidad,José Feliciano,559262,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,12/1/2020
31,Whoopty,CJ,556732,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,12/1/2020
32,Mistletoe,Justin Bieber,545072,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,12/1/2020
33,Holly Jolly Christmas,Michael Bublé,526987,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,12/1/2020
34,The Christmas Song (Merry Christmas To You),Nat King Cole,523202,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,12/1/2020
35,YO VISTO ASÍ,Bad Bunny,520574,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,12/1/2020
36,TE MUDASTE,Bad Bunny,519219,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,12/1/2020
37,Lonely (with benny blanco),Justin Bieber,485279,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,12/1/2020
38,Heather,Conan Gray,484804,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,12/1/2020
39,Wishing Well,Juice WRLD,480374,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,12/1/2020
40,SO DONE,The Kid LAROI,477671,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,12/1/2020
41,Dicked Down in Dallas,Trey Lewis,477009,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,12/1/2020
42,ROCKSTAR (feat. Roddy Ricch),DaBaby,475386,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,12/1/2020
43,Come & Go (with Marshmello),Juice WRLD,470346,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,12/1/2020
44,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,467751,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,12/1/2020
45,Tyler Herro,Jack Harlow,464326,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,12/1/2020
46,Dynamite,BTS,449872,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,12/1/2020
47,Do They Know It's Christmas? - 1984 Version,Band Aid,448510,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,12/1/2020
48,HACIENDO QUE ME AMAS,Bad Bunny,437759,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,12/1/2020
49,you broke me first,Tate McRae,437363,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,12/1/2020
50,Levitating (feat. DaBaby),Dua Lipa,435734,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,12/1/2020
1,DÁKITI,Bad Bunny,1119816,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,12/2/2020
2,All I Want for Christmas Is You,Mariah Carey,1077501,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/2/2020
3,Rockin' Around The Christmas Tree,Brenda Lee,1005573,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,12/2/2020
4,positions,Ariana Grande,961091,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,12/2/2020
5,34+35,Ariana Grande,928890,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,12/2/2020
6,Jingle Bell Rock,Bobby Helms,925407,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,12/2/2020
7,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,902823,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,12/2/2020
8,Blinding Lights,The Weeknd,900743,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,12/2/2020
9,It's the Most Wonderful Time of the Year,Andy Williams,882760,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,12/2/2020
10,Mood (feat. iann dior),24kGoldn,881869,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,12/2/2020
11,Santa Tell Me,Ariana Grande,865296,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,12/2/2020
12,Last Christmas,Wham!,852930,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/2/2020
13,It's Beginning to Look a Lot like Christmas,Michael Bublé,805765,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/2/2020
14,Body,Megan Thee Stallion,793405,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,12/2/2020
15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,788557,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,12/2/2020
16,Therefore I Am,Billie Eilish,781934,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,12/2/2020
17,WAP (feat. Megan Thee Stallion),Cardi B,767649,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,12/2/2020
18,Laugh Now Cry Later (feat. Lil Durk),Drake,672278,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,12/2/2020
19,Underneath the Tree,Kelly Clarkson,662304,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,12/2/2020
20,HOLIDAY,Lil Nas X,653077,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,12/2/2020
21,What You Know Bout Love,Pop Smoke,622064,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,12/2/2020
22,ROCKSTAR (feat. Roddy Ricch),DaBaby,614484,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,12/2/2020
23,Wishing Well,Juice WRLD,595146,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,12/2/2020
24,LA NOCHE DE ANOCHE,Bad Bunny,586283,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,12/2/2020
25,pov,Ariana Grande,579696,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,12/2/2020
26,The Box,Roddy Ricch,578463,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,12/2/2020
27,Heather,Conan Gray,568774,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,12/2/2020
28,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,565280,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,12/2/2020
29,Come & Go (with Marshmello),Juice WRLD,562325,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,12/2/2020
30,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,560329,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,12/2/2020
31,A Holly Jolly Christmas - Single Version,Burl Ives,559658,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,12/2/2020
32,Sleigh Ride,The Ronettes,555382,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,12/2/2020
33,Feliz Navidad,José Feliciano,552847,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,12/2/2020
34,Whoopty,CJ,546834,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,12/2/2020
35,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,530626,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,12/2/2020
36,Watermelon Sugar,Harry Styles,527881,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,12/2/2020
37,Dicked Down in Dallas,Trey Lewis,525879,https://open.spotify.com/track/1yhft6ZqYadd4GOrKrmK3a,12/2/2020
38,Blueberry Faygo,Lil Mosey,525805,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,12/2/2020
39,Mistletoe,Justin Bieber,522877,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,12/2/2020
40,The Christmas Song (Merry Christmas To You),Nat King Cole,518875,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,12/2/2020
41,Prisoner (feat. Dua Lipa),Miley Cyrus,513012,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,12/2/2020
42,Holly Jolly Christmas,Michael Bublé,506996,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,12/2/2020
43,All Girls Are The Same,Juice WRLD,492690,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,12/2/2020
44,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,476950,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,12/2/2020
45,Real Shit (with benny blanco),Juice WRLD,473590,https://open.spotify.com/track/3uVPLtkmDu8pDkYEAVqbgS,12/2/2020
46,SO DONE,The Kid LAROI,469186,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,12/2/2020
47,Lucid Dreams,Juice WRLD,465879,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,12/2/2020
48,TE MUDASTE,Bad Bunny,462994,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,12/2/2020
49,Dynamite,BTS,462875,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,12/2/2020
50,Lonely (with benny blanco),Justin Bieber,458177,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,12/2/2020
1,All I Want for Christmas Is You,Mariah Carey,1083677,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/3/2020
2,DÁKITI,Bad Bunny,1065698,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,12/3/2020
3,Rockin' Around The Christmas Tree,Brenda Lee,1013547,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,12/3/2020
4,Jingle Bell Rock,Bobby Helms,928588,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,12/3/2020
5,positions,Ariana Grande,914379,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,12/3/2020
6,34+35,Ariana Grande,910969,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,12/3/2020
7,Blinding Lights,The Weeknd,905012,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,12/3/2020
8,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,896479,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,12/3/2020
9,It's the Most Wonderful Time of the Year,Andy Williams,884954,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,12/3/2020
10,Mood (feat. iann dior),24kGoldn,879007,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,12/3/2020
11,Santa Tell Me,Ariana Grande,873165,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,12/3/2020
12,Last Christmas,Wham!,867960,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/3/2020
13,It's Beginning to Look a Lot like Christmas,Michael Bublé,803571,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/3/2020
14,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,784363,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,12/3/2020
15,Body,Megan Thee Stallion,774434,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,12/3/2020
16,WAP (feat. Megan Thee Stallion),Cardi B,768870,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,12/3/2020
17,Therefore I Am,Billie Eilish,742884,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,12/3/2020
18,Heather,Conan Gray,703081,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,12/3/2020
19,Underneath the Tree,Kelly Clarkson,672056,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,12/3/2020
20,Laugh Now Cry Later (feat. Lil Durk),Drake,671028,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,12/3/2020
21,HOLIDAY,Lil Nas X,643449,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,12/3/2020
22,ROCKSTAR (feat. Roddy Ricch),DaBaby,636187,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,12/3/2020
23,What You Know Bout Love,Pop Smoke,610945,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,12/3/2020
24,Wishing Well,Juice WRLD,604282,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,12/3/2020
25,The Box,Roddy Ricch,596542,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,12/3/2020
26,Come & Go (with Marshmello),Juice WRLD,573963,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,12/3/2020
27,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,567822,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,12/3/2020
28,A Holly Jolly Christmas - Single Version,Burl Ives,567670,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,12/3/2020
29,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,565190,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,12/3/2020
30,Whoopty,CJ,558153,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,12/3/2020
31,Feliz Navidad,José Feliciano,557124,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,12/3/2020
32,Sleigh Ride,The Ronettes,555365,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,12/3/2020
33,pov,Ariana Grande,555003,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,12/3/2020
34,LA NOCHE DE ANOCHE,Bad Bunny,545027,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,12/3/2020
35,Blueberry Faygo,Lil Mosey,541692,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,12/3/2020
36,Watermelon Sugar,Harry Styles,529684,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,12/3/2020
37,The Christmas Song (Merry Christmas To You),Nat King Cole,527493,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,12/3/2020
38,Mistletoe,Justin Bieber,524841,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,12/3/2020
39,Holly Jolly Christmas,Michael Bublé,517662,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,12/3/2020
40,All Girls Are The Same,Juice WRLD,502573,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,12/3/2020
41,WITHOUT YOU,The Kid LAROI,497145,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,12/3/2020
42,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,496529,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,12/3/2020
43,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,487945,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,12/3/2020
44,Lucid Dreams,Juice WRLD,476997,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,12/3/2020
45,SO DONE,The Kid LAROI,475310,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,12/3/2020
46,Prisoner (feat. Dua Lipa),Miley Cyrus,471878,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,12/3/2020
47,Circles,Post Malone,469643,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,12/3/2020
48,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,468864,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,12/3/2020
49,Real Shit (with benny blanco),Juice WRLD,465717,https://open.spotify.com/track/3uVPLtkmDu8pDkYEAVqbgS,12/3/2020
50,Robbery,Juice WRLD,460345,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,12/3/2020
1,All I Want for Christmas Is You,Mariah Carey,1184448,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/4/2020
2,Rockin' Around The Christmas Tree,Brenda Lee,1103277,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,12/4/2020
3,DÁKITI,Bad Bunny,1091353,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,12/4/2020
4,Jingle Bell Rock,Bobby Helms,992720,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,12/4/2020
5,Santa Tell Me,Ariana Grande,955834,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,12/4/2020
6,positions,Ariana Grande,947854,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,12/4/2020
7,Last Christmas,Wham!,945340,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/4/2020
8,It's the Most Wonderful Time of the Year,Andy Williams,941822,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,12/4/2020
9,34+35,Ariana Grande,940867,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,12/4/2020
10,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,918454,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,12/4/2020
11,Mood (feat. iann dior),24kGoldn,902677,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,12/4/2020
12,It's Beginning to Look a Lot like Christmas,Michael Bublé,873690,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/4/2020
13,Body,Megan Thee Stallion,847015,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,12/4/2020
14,Real Shit (with benny blanco),Juice WRLD,798035,https://open.spotify.com/track/3uVPLtkmDu8pDkYEAVqbgS,12/4/2020
15,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,794216,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,12/4/2020
16,Blinding Lights,The Weeknd,781908,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,12/4/2020
17,Therefore I Am,Billie Eilish,768137,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,12/4/2020
18,WAP (feat. Megan Thee Stallion),Cardi B,761395,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,12/4/2020
19,Errbody,Lil Baby,735601,https://open.spotify.com/track/6eVxH9Kyanzrw636zJRPcw,12/4/2020
20,Underneath the Tree,Kelly Clarkson,732066,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,12/4/2020
21,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,725408,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,12/4/2020
22,HOLIDAY,Lil Nas X,691424,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,12/4/2020
23,Whoopty,CJ,686737,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,12/4/2020
24,Laugh Now Cry Later (feat. Lil Durk),Drake,684348,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,12/4/2020
25,Wonder,Shawn Mendes,678041,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm,12/4/2020
26,Teach Me How To Love,Shawn Mendes,652871,https://open.spotify.com/track/5LZtB6nxvjIhUoElp3Zqk0,12/4/2020
27,What You Know Bout Love,Pop Smoke,628315,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,12/4/2020
28,ROCKSTAR (feat. Roddy Ricch),DaBaby,624821,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,12/4/2020
29,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,623282,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,12/4/2020
30,Heather,Conan Gray,613269,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,12/4/2020
31,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,608534,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,12/4/2020
32,A Holly Jolly Christmas - Single Version,Burl Ives,603321,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,12/4/2020
33,Wishing Well,Juice WRLD,602990,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,12/4/2020
34,Sleigh Ride,The Ronettes,598746,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr,12/4/2020
35,Feliz Navidad,José Feliciano,595501,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,12/4/2020
36,WITHOUT YOU,The Kid LAROI,587257,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,12/4/2020
37,LA NOCHE DE ANOCHE,Bad Bunny,585938,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,12/4/2020
38,Mistletoe,Justin Bieber,581018,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,12/4/2020
39,Come & Go (with Marshmello),Juice WRLD,573127,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,12/4/2020
40,Holly Jolly Christmas,Michael Bublé,565253,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,12/4/2020
41,The Christmas Song (Merry Christmas To You),Nat King Cole,558843,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,12/4/2020
42,pov,Ariana Grande,557765,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,12/4/2020
43,The Box,Roddy Ricch,555353,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,12/4/2020
44,Blueberry Faygo,Lil Mosey,521412,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,12/4/2020
45,Tyler Herro,Jack Harlow,516683,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,12/4/2020
46,Watermelon Sugar,Harry Styles,510328,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,12/4/2020
47,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,499725,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,12/4/2020
48,All Girls Are The Same,Juice WRLD,494344,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,12/4/2020
49,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,493775,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,12/4/2020
